Bulk mode; whois.cymru.com [2015-11-20 16:36:36 +0000]
3       | 128.52.128.0     | 128.52.0.0/16       | US | arin     |            | MIT-GATEWAYS - Massachusetts Institute of Technology,US
16276   | 158.69.206.0     | 158.69.0.0/16       | CA | arin     | 2015-06-15 | OVH OVH SAS,FR
16276   | 158.69.208.0     | 158.69.0.0/16       | CA | arin     | 2015-06-15 | OVH OVH SAS,FR
16276   | 167.114.113.0    | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.114.0    | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.128.0    | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.152.0    | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.153.0    | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.155.0    | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.2.0      | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.29.0     | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.3.0      | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.66.0     | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.67.0     | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.84.0     | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.89.0     | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.9.0      | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 167.114.96.0     | 167.114.0.0/16      | CA | arin     | 2014-08-29 | OVH OVH SAS,FR
16276   | 176.31.121.0     | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.127.0     | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.156.0     | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.159.0     | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.191.0     | 176.31.188.0/22     | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.215.0     | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.28.0      | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.35.0      | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.45.0      | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 176.31.7.0       | 176.31.0.0/16       | FR | ripencc  | 2011-05-20 | OVH OVH SAS,FR
16276   | 178.32.143.0     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.32.181.0     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.32.216.0     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.32.220.0     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.32.222.0     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.32.251.0     | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.32.53.0      | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.33.26.0      | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 178.33.35.0      | 178.32.0.0/15       | FR | ripencc  | 2010-01-19 | OVH OVH SAS,FR
16276   | 188.165.145.0    | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.164.0    | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.213.0    | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.231.0    | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.232.0    | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.236.0    | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.241.0    | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.26.0     | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 188.165.59.0     | 188.165.0.0/16      | FR | ripencc  | 2009-06-05 | OVH OVH SAS,FR
16276   | 192.95.27.0      | 192.95.0.0/18       | CA | arin     | 2012-12-07 | OVH OVH SAS,FR
16276   | 192.95.38.0      | 192.95.0.0/18       | CA | arin     | 2012-12-07 | OVH OVH SAS,FR
16276   | 192.99.11.0      | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.111.0     | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.13.0      | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.15.0      | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.154.0     | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.168.0     | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.2.0       | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.246.0     | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.37.0      | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.41.0      | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.43.0      | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.6.0       | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.8.0       | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 192.99.98.0      | 192.99.0.0/16       | CA | arin     | 2013-06-17 | OVH OVH SAS,FR
16276   | 198.100.148.0    | 198.100.144.0/20    | CA | arin     | 2012-07-05 | OVH OVH SAS,FR
16276   | 198.100.155.0    | 198.100.144.0/20    | CA | arin     | 2012-07-05 | OVH OVH SAS,FR
16276   | 198.245.60.0     | 198.245.48.0/20     | CA | arin     | 2012-04-16 | OVH OVH SAS,FR
16276   | 198.245.63.0     | 198.245.48.0/20     | CA | arin     | 2012-04-16 | OVH OVH SAS,FR
16276   | 198.27.64.0      | 198.27.64.0/18      | CA | arin     | 2012-08-28 | OVH OVH SAS,FR
16276   | 198.50.128.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.132.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.133.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.135.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.145.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.146.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.156.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.191.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 198.50.200.0     | 198.50.128.0/17     | CA | arin     | 2013-03-07 | OVH OVH SAS,FR
16276   | 37.187.0.0       | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.1.0       | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.101.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.102.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.103.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.105.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.107.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.108.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.109.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.110.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.114.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.115.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.125.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.130.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.17.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.176.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.18.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.180.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.19.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.198.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.20.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.21.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.216.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.22.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.23.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.239.0     | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.3.0       | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.30.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.38.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.4.0       | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.42.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.63.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.7.0       | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.73.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.81.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.97.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.98.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.187.99.0      | 37.187.0.0/16       | FR | ripencc  | 2012-03-20 | OVH OVH SAS,FR
16276   | 37.59.104.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.105.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.111.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.112.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.116.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.118.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.123.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.14.0       | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.144.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.189.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.243.0      | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.41.0       | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.46.0       | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.63.0       | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.96.0       | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 37.59.97.0       | 37.59.0.0/16        | FR | ripencc  | 2012-01-16 | OVH OVH SAS,FR
16276   | 46.105.183.0     | 46.105.0.0/16       | FR | ripencc  | 2010-11-29 | OVH OVH SAS,FR
16276   | 46.105.232.0     | 46.105.0.0/16       | FR | ripencc  | 2010-11-29 | OVH OVH SAS,FR
16276   | 5.135.115.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.152.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.155.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.158.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.159.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.162.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.176.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.178.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.181.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.185.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.186.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.199.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.209.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.228.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.230.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.250.0      | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.66.0       | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.135.85.0       | 5.135.0.0/16        | FR | ripencc  | 2012-07-06 | OVH OVH SAS,FR
16276   | 5.196.1.0        | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.12.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.14.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.20.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.225.0      | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.227.0      | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.26.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.28.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.65.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.66.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.67.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.196.72.0       | 5.196.0.0/16        | FR | ripencc  | 2012-08-23 | OVH OVH SAS,FR
16276   | 5.39.122.0       | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.124.0       | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.78.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.79.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.80.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.81.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.82.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.83.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.88.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.89.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.90.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 5.39.92.0        | 5.39.0.0/17         | FR | ripencc  | 2012-05-15 | OVH OVH SAS,FR
16276   | 51.254.101.0     | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 51.254.112.0     | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 51.254.116.0     | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 51.254.127.0     | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 51.254.141.0     | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 51.254.35.0      | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 51.254.39.0      | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 51.254.83.0      | 51.254.0.0/15       | FR | ripencc  |            | OVH OVH SAS,FR
16276   | 87.98.132.0      | 87.98.128.0/17      | FR | ripencc  | 2005-08-15 | OVH OVH SAS,FR
16276   | 87.98.178.0      | 87.98.128.0/17      | FR | ripencc  | 2005-08-15 | OVH OVH SAS,FR
16276   | 87.98.185.0      | 87.98.128.0/17      | FR | ripencc  | 2005-08-15 | OVH OVH SAS,FR
16276   | 87.98.250.0      | 87.98.128.0/17      | FR | ripencc  | 2005-08-15 | OVH OVH SAS,FR
16276   | 91.121.1.0       | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.153.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.155.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.158.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.159.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.176.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.192.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.193.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.195.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.196.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.205.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.207.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.209.0     | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.23.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.28.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.44.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.54.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.64.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.76.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.82.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 91.121.85.0      | 91.121.0.0/16       | FR | ripencc  | 2006-09-20 | OVH OVH SAS,FR
16276   | 92.222.103.0     | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.127.0     | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.153.0     | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.20.0      | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.204.0     | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.22.0      | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.23.0      | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.28.0      | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.38.0      | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.39.0      | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.4.0       | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
16276   | 92.222.69.0      | 92.222.0.0/16       | FR | ripencc  | 2007-10-17 | OVH OVH SAS,FR
