3       | 128.31.0.34      | 128.30.0.0/15       | US | arin     |            | MIT-GATEWAYS - Massachusetts Institute of Technology,US
8559    | 195.230.168.83   | 195.230.160.0/19    | AT | ripencc  |            | WELLCOM kabelplus GmbH,AT
8560    | 212.227.106.175  | 212.227.0.0/16      | DE | ripencc  |            | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 212.227.20.116   | 212.227.0.0/16      | DE | ripencc  |            | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 212.227.88.223   | 212.227.0.0/16      | DE | ripencc  |            | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 212.227.99.188   | 212.227.0.0/16      | DE | ripencc  |            | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 213.165.81.6     | 213.165.64.0/19     | DE | ripencc  | 2000-03-24 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 213.165.83.73    | 213.165.64.0/19     | DE | ripencc  | 2000-03-24 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 213.165.85.249   | 213.165.64.0/19     | DE | ripencc  | 2000-03-24 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 213.165.85.70    | 213.165.64.0/19     | DE | ripencc  | 2000-03-24 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 217.160.107.247  | 217.160.0.0/16      | DE | ripencc  | 2001-03-07 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 217.160.126.205  | 217.160.0.0/16      | DE | ripencc  | 2001-03-07 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 217.160.126.50   | 217.160.0.0/16      | DE | ripencc  | 2001-03-07 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 217.160.178.10   | 217.160.0.0/16      | DE | ripencc  | 2001-03-07 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 217.160.179.233  | 217.160.0.0/16      | DE | ripencc  | 2001-03-07 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 217.160.19.126   | 217.160.0.0/16      | DE | ripencc  | 2001-03-07 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 74.208.220.222   | 74.208.0.0/16       | US | arin     | 2006-11-22 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 74.208.78.130    | 74.208.0.0/16       | US | arin     | 2006-11-22 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 77.68.36.93      | 77.68.0.0/17        | GB | ripencc  | 2007-02-07 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 82.165.142.79    | 82.165.0.0/16       | DE | ripencc  | 2003-08-06 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 82.165.170.28    | 82.165.0.0/16       | DE | ripencc  | 2003-08-06 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.140.24    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.142.179   | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.147.161   | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.16.207    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.18.13     | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.191.95    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.208.236   | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.21.77     | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.249.118   | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.32.186    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.43.24     | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.46.143    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.47.190    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.49.149    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.55.134    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 87.106.60.172    | 87.106.0.0/16       | DE | ripencc  | 2005-08-10 | ONEANDONE-AS 1&1 Internet AG,DE
8560    | 88.208.205.138   | 88.208.192.0/18     | GB | ripencc  | 2005-11-02 | ONEANDONE-AS 1&1 Internet AG,DE
8615    | 79.164.141.73    | 79.164.0.0/16       | RU | ripencc  | 2007-07-25 | CNT-AS _Central Telegraph_ Public Joint-stock Company,RU
8615    | 79.165.180.243   | 79.165.0.0/16       | RU | ripencc  | 2007-07-25 | CNT-AS _Central Telegraph_ Public Joint-stock Company,RU
8680    | 80.73.222.4      | 80.73.220.0/22      | GB | ripencc  | 2005-02-07 | Sure Guernsey Limited,GB
8684    | 212.192.74.100   | 212.192.64.0/19     | RU | ripencc  |            | PSU-AS State Educational Institution of Higher Professional Education _Perm State University_,RU
8708    | 188.24.210.167   | 188.24.0.0/14       | RO | ripencc  | 2009-02-11 | RCS-RDS RCS & RDS SA,RO
8708    | 188.27.107.37    | 188.24.0.0/14       | RO | ripencc  | 2009-02-11 | RCS-RDS RCS & RDS SA,RO
8708    | 5.12.170.190     | 5.12.0.0/14         | RO | ripencc  | 2012-04-27 | RCS-RDS RCS & RDS SA,RO
8708    | 5.14.139.20      | 5.12.0.0/14         | RO | ripencc  | 2012-04-27 | RCS-RDS RCS & RDS SA,RO
8708    | 5.15.204.136     | 5.12.0.0/14         | RO | ripencc  | 2012-04-27 | RCS-RDS RCS & RDS SA,RO
8708    | 5.2.138.119      | 5.2.128.0/17        | RO | ripencc  | 2012-04-27 | RCS-RDS RCS & RDS SA,RO
8708    | 79.112.74.94     | 79.112.0.0/13       | RO | ripencc  | 2007-05-29 | RCS-RDS RCS & RDS SA,RO
8708    | 82.78.245.102    | 82.76.0.0/14        | RO | ripencc  | 2003-07-14 | RCS-RDS RCS & RDS SA,RO
8708    | 86.107.110.161   | 86.107.110.0/24     | RO | ripencc  | 2005-04-18 | RCS-RDS RCS & RDS SA,RO
8708    | 86.107.110.51    | 86.107.110.0/24     | RO | ripencc  | 2005-04-18 | RCS-RDS RCS & RDS SA,RO
8708    | 86.107.110.82    | 86.107.110.0/24     | RO | ripencc  | 2005-04-18 | RCS-RDS RCS & RDS SA,RO
8708    | 86.121.128.101   | 86.120.0.0/13       | RO | ripencc  | 2005-03-16 | RCS-RDS RCS & RDS SA,RO
8708    | 86.123.52.188    | 86.120.0.0/13       | RO | ripencc  | 2005-03-16 | RCS-RDS RCS & RDS SA,RO
8758    | 217.150.225.235  | 217.150.224.0/20    | CH | ripencc  | 2008-12-23 | IWAY Iway AG,CH
8758    | 217.150.234.42   | 217.150.224.0/20    | CH | ripencc  | 2008-12-23 | IWAY Iway AG,CH
8758    | 31.24.12.23      | 31.24.8.0/21        | CH | ripencc  | 2011-02-21 | IWAY Iway AG,CH
8758    | 83.150.43.151    | 83.150.0.0/18       | CH | ripencc  | 2004-03-16 | IWAY Iway AG,CH
8764    | 78.56.15.212     | 78.56.0.0/20        | LT | ripencc  | 2007-03-21 | TEOLTAB TEO LT, AB,LT
8764    | 78.56.40.22      | 78.56.32.0/20       | LT | ripencc  | 2007-03-21 | TEOLTAB TEO LT, AB,LT
8764    | 78.58.157.75     | 78.58.144.0/20      | LT | ripencc  | 2007-03-21 | TEOLTAB TEO LT, AB,LT
8767    | 188.174.189.128  | 188.174.0.0/16      | DE | ripencc  | 2009-08-19 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 188.174.219.146  | 188.174.0.0/16      | DE | ripencc  | 2009-08-19 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 188.174.91.162   | 188.174.0.0/16      | DE | ripencc  | 2009-08-19 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 188.174.93.3     | 188.174.0.0/16      | DE | ripencc  | 2009-08-19 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 212.114.254.91   | 212.114.128.0/17    | DE | ripencc  |            | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 46.244.247.155   | 46.244.128.0/17     | DE | ripencc  | 2010-12-29 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 80.81.17.31      | 80.81.0.0/19        | DE | ripencc  | 2003-03-17 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 82.135.76.121    | 82.135.0.0/17       | DE | ripencc  | 2003-09-12 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 83.171.174.71    | 83.171.128.0/18     | DE | ripencc  | 2004-04-22 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 88.217.143.53    | 88.217.0.0/16       | DE | ripencc  | 2005-11-23 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 88.217.171.225   | 88.217.0.0/16       | DE | ripencc  | 2005-11-23 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 93.104.173.165   | 93.104.0.0/16       | DE | ripencc  | 2008-03-18 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 93.104.179.37    | 93.104.0.0/16       | DE | ripencc  | 2008-03-18 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 93.104.209.158   | 93.104.0.0/16       | DE | ripencc  | 2008-03-18 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 93.104.209.61    | 93.104.0.0/16       | DE | ripencc  | 2008-03-18 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 93.104.211.169   | 93.104.0.0/16       | DE | ripencc  | 2008-03-18 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 93.104.212.253   | 93.104.0.0/16       | DE | ripencc  | 2008-03-18 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8767    | 93.104.213.65    | 93.104.0.0/16       | DE | ripencc  | 2008-03-18 | MNET-AS M-net Telekommunikations GmbH, Germany,DE
8779    | 94.230.205.63    | 94.230.192.0/20     | UA | ripencc  | 2009-01-29 | INFOCOM-KM KhmelnitskInfocom LTD,UA
8788    | 212.26.140.81    | 212.26.140.0/24     | UA | ripencc  |            | ADAMANT ADAMANT, Ltd.,UA
8820    | 46.41.23.213     | 46.41.0.0/19        | DE | ripencc  | 2010-07-12 | TAL-DE TAL.DE Klaus Internet Service GmbH,DE
8820    | 46.41.59.202     | 46.41.32.0/19       | DE | ripencc  | 2010-07-12 | TAL-DE TAL.DE Klaus Internet Service GmbH,DE
8821    | 82.136.100.3     | 82.136.64.0/18      | CH | ripencc  | 2003-06-30 | TELEZUG WWZ Telekom AG,CH
8839    | 213.225.160.223  | 213.225.160.0/19    | FR | ripencc  | 2000-11-29 | SDV-AS SdV Plurimedia,FR
8866    | 46.10.10.139     | 46.10.0.0/20        | BG | ripencc  | 2010-09-13 | BTC-AS Bulgarian Telecommunications Company Plc.,BG
8870    | 93.171.246.17    | 93.171.246.0/24     | CZ | ripencc  | 2008-03-20 | OVDC-AS Overseas Technologies LLC,UA
8877    | 78.128.40.89     | 78.128.40.0/24      | BG | ripencc  | 2007-04-05 | POWERNET-AS Telehouse EAD,BG
8881    | 62.214.6.61      | 62.214.0.0/16       | DE | ripencc  | 2000-10-25 | VERSATEL Versatel Deutschland GmbH,DE
8881    | 82.207.249.160   | 82.207.128.0/17     | DE | ripencc  | 2003-12-02 | VERSATEL Versatel Deutschland GmbH,DE
8881    | 87.123.217.180   | 87.123.0.0/16       | DE | ripencc  | 2005-07-27 | VERSATEL Versatel Deutschland GmbH,DE
8881    | 88.130.35.127    | 88.130.0.0/16       | DE | ripencc  | 2005-10-17 | VERSATEL Versatel Deutschland GmbH,DE
8881    | 94.134.192.236   | 94.134.0.0/15       | DE | ripencc  | 2008-08-07 | VERSATEL Versatel Deutschland GmbH,DE
8890    | 193.0.74.146     | 193.0.64.0/18       | PL | ripencc  |            | UW-AS University of Warsaw,PL
8943    | 185.73.44.54     | 185.73.44.0/22      | GB | ripencc  | 2014-10-14 | JUMP Jump Networks Ltd.,GB
8943    | 185.73.44.58     | 185.73.44.0/22      | GB | ripencc  | 2014-10-14 | JUMP Jump Networks Ltd.,GB
8943    | 85.119.82.142    | 85.119.80.0/21      | GB | ripencc  | 2010-03-03 | JUMP Jump Networks Ltd.,GB
8943    | 85.119.82.4      | 85.119.80.0/21      | GB | ripencc  | 2010-03-03 | JUMP Jump Networks Ltd.,GB
8943    | 85.119.83.141    | 85.119.80.0/21      | GB | ripencc  | 2010-03-03 | JUMP Jump Networks Ltd.,GB
8972    | 188.138.1.166    | 188.138.1.0/24      | DE | ripencc  | 2009-05-08 | PLUSSERVER-AS PlusServer AG,DE
8972    | 188.138.112.60   | 188.138.0.0/17      | DE | ripencc  | 2009-05-08 | PLUSSERVER-AS PlusServer AG,DE
8972    | 188.138.122.32   | 188.138.0.0/17      | DE | ripencc  | 2009-05-08 | PLUSSERVER-AS PlusServer AG,DE
8972    | 188.138.82.145   | 188.138.0.0/17      | DE | ripencc  | 2009-05-08 | PLUSSERVER-AS PlusServer AG,DE
8972    | 188.138.88.17    | 188.138.0.0/17      | DE | ripencc  | 2009-05-08 | PLUSSERVER-AS PlusServer AG,DE
8972    | 188.138.9.49     | 188.138.9.0/24      | DE | ripencc  | 2009-05-08 | PLUSSERVER-AS PlusServer AG,DE
8972    | 188.138.9.49     | 188.138.9.0/24      | DE | ripencc  | 2009-05-08 | PLUSSERVER-AS PlusServer AG,DE
8972    | 217.172.170.29   | 217.172.160.0/19    | DE | ripencc  | 2001-04-06 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.145.28     | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.146.201    | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.157.197    | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.158.185    | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.159.171    | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.159.211    | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.216.154    | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.241.71     | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.245.47     | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 62.75.255.37     | 62.75.128.0/17      | DE | ripencc  | 2001-07-27 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.100.167    | 85.25.0.0/16        | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.103.119    | 85.25.103.0/24      | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.103.12     | 85.25.103.0/24      | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.117.216    | 85.25.0.0/16        | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.130.154    | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.133.124    | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.133.64     | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.136.248    | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.138.93     | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.150.216    | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.193.85     | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.195.205    | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.201.30     | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.210.225    | 85.25.210.0/24      | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.214.120    | 85.25.0.0/16        | DE | ripencc  | 2005-12-05 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.26.4       | 85.25.26.0/24       | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.5.55       | 85.25.0.0/16        | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.84.142     | 85.25.0.0/16        | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.86.250     | 85.25.86.0/24       | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.25.86.252     | 85.25.86.0/24       | DE | ripencc  | 2005-03-01 | PLUSSERVER-AS PlusServer AG,DE
8972    | 85.93.89.215     | 85.93.88.0/22       | DE | ripencc  | 2004-12-08 | PLUSSERVER-AS PlusServer AG,DE
8997    | 178.65.139.179   | 178.65.128.0/17     | RU | ripencc  | 2010-01-05 | ASN-SPBNIT PJSC Rostelecom,RU
8997    | 178.66.183.199   | 178.66.0.0/16       | RU | ripencc  | 2010-01-05 | ASN-SPBNIT PJSC Rostelecom,RU
8997    | 78.36.44.54      | 78.36.32.0/19       | RU | ripencc  | 2007-03-16 | ASN-SPBNIT PJSC Rostelecom,RU
8997    | 89.110.48.10     | 89.110.0.0/18       | RU | ripencc  | 2006-04-03 | ASN-SPBNIT PJSC Rostelecom,RU
8997    | 91.122.100.13    | 91.122.0.0/17       | RU | ripencc  | 2006-09-22 | ASN-SPBNIT PJSC Rostelecom,RU
8997    | 92.100.175.80    | 92.100.0.0/16       | RU | ripencc  | 2008-04-04 | ASN-SPBNIT PJSC Rostelecom,RU
8997    | 92.101.36.97     | 92.101.0.0/17       | RU | ripencc  | 2008-04-04 | ASN-SPBNIT PJSC Rostelecom,RU
9002    | 192.121.66.11    | 192.121.66.0/24     | SE | ripencc  | 2000-03-17 | RETN-AS RETN Limited,UA
9002    | 192.121.68.81    | 192.121.68.0/24     | SE | ripencc  | 2000-03-17 | RETN-AS RETN Limited,UA
9008    | 80.90.43.129     | 80.90.32.0/19       | LU | ripencc  | 2001-09-06 | AS9008 Visual Online S.A.,LU
9008    | 80.90.43.221     | 80.90.32.0/19       | LU | ripencc  | 2001-09-06 | AS9008 Visual Online S.A.,LU
9008    | 80.90.56.157     | 80.90.32.0/19       | LU | ripencc  | 2004-03-29 | AS9008 Visual Online S.A.,LU
9009    | 185.45.13.90     | 185.45.12.0/23      | RO | ripencc  | 2014-01-14 | M247 M247 Ltd,GB
9009    | 46.108.156.144   | 46.108.156.0/24     | RO | ripencc  | 2010-07-21 | M247 M247 Ltd,GB
9009    | 86.106.137.6     | 86.106.137.0/24     | RO | ripencc  | 2005-04-18 | M247 M247 Ltd,GB
9009    | 89.238.172.108   | 89.238.128.0/18     | GB | ripencc  | 2006-07-28 | M247 M247 Ltd,GB
9009    | 89.238.172.241   | 89.238.128.0/18     | GB | ripencc  | 2006-07-28 | M247 M247 Ltd,GB
9009    | 89.40.71.149     | 89.40.71.0/24       | RO | ripencc  | 2005-11-29 | M247 M247 Ltd,GB
9009    | 89.45.10.216     | 89.45.10.0/24       | RO | ripencc  | 2005-11-29 | M247 M247 Ltd,GB
9009    | 89.46.100.13     | 89.46.100.0/22      | RO | ripencc  | 2005-11-29 | M247 M247 Ltd,GB
9009    | 89.46.100.162    | 89.46.100.0/22      | RO | ripencc  | 2005-11-29 | M247 M247 Ltd,GB
9009    | 89.46.100.182    | 89.46.100.0/22      | RO | ripencc  | 2005-11-29 | M247 M247 Ltd,GB
9009    | 89.46.100.71     | 89.46.100.0/22      | RO | ripencc  | 2005-11-29 | M247 M247 Ltd,GB
9009    | 89.46.101.182    | 89.46.100.0/22      | RO | ripencc  | 2005-11-29 | M247 M247 Ltd,GB
9031    | 77.109.112.179   | 77.109.112.0/20     | NL | ripencc  | 2007-01-18 | EDPNET EDPNET,BE
9031    | 79.132.235.92    | 79.132.224.0/20     | BE | ripencc  | 2008-10-01 | EDPNET EDPNET,BE
9044    | 185.101.156.141  | 185.101.156.0/22    | CH | ripencc  | 2015-05-26 | SOLNET BSE Software GmbH,CH
9044    | 82.220.89.20     | 82.220.0.0/16       | CH | ripencc  | 2003-12-02 | SOLNET BSE Software GmbH,CH
9044    | 82.220.89.53     | 82.220.0.0/16       | CH | ripencc  | 2003-12-02 | SOLNET BSE Software GmbH,CH
9050    | 92.84.61.245     | 92.84.0.0/16        | RO | ripencc  | 2007-08-15 | RTD TELEKOM ROMANIA COMMUNICATION S.A,RO
9063    | 93.186.8.67      | 93.186.0.0/20       | DE | ripencc  | 2008-06-12 | SAARGATE-AS VSE NET GmbH,DE
9066    | 213.252.140.118  | 213.252.128.0/18    | DE | ripencc  | 2000-04-19 | BCC EWE TEL GmbH,DE
9085    | 212.180.237.81   | 212.180.128.0/17    | PL | ripencc  | 2000-08-31 | SUPERMEDIA-AS SUPERMEDIA Sp.z.o.o.,PL
9105    | 212.159.177.198  | 212.159.128.0/18    | GB | ripencc  |            | TISCALI-UK Tiscali UK Limited,GB
9105    | 79.67.60.180     | 79.64.0.0/12        | GB | ripencc  | 2007-06-19 | TISCALI-UK Tiscali UK Limited,GB
9105    | 80.42.46.71      | 80.40.0.0/13        | GB | ripencc  | 2001-11-23 | TISCALI-UK Tiscali UK Limited,GB
9105    | 80.43.114.249    | 80.40.0.0/13        | GB | ripencc  | 2001-11-23 | TISCALI-UK Tiscali UK Limited,GB
9105    | 81.86.158.27     | 81.86.0.0/16        | GB | ripencc  | 2002-06-04 | TISCALI-UK Tiscali UK Limited,GB
9105    | 88.110.33.36     | 88.104.0.0/13       | GB | ripencc  | 2005-08-05 | TISCALI-UK Tiscali UK Limited,GB
9105    | 89.168.53.207    | 89.168.0.0/16       | GB | ripencc  | 2006-02-23 | TISCALI-UK Tiscali UK Limited,GB
9121    | 88.228.96.233    | 88.228.0.0/17       | TR | ripencc  | 2005-10-27 | TTNET Turk Telekomunikasyon Anonim Sirketi,TR
9136    | 213.162.128.174  | 213.162.128.0/19    | DE | ripencc  | 2008-11-10 | WOBCOM Wobcom GmbH,DE
9136    | 62.176.239.229   | 62.176.224.0/19     | DE | ripencc  | 2003-04-11 | WOBCOM Wobcom GmbH,DE
9136    | 62.176.248.234   | 62.176.224.0/19     | DE | ripencc  | 2003-04-11 | WOBCOM Wobcom GmbH,DE
9143    | 213.126.78.59    | 213.126.64.0/18     | NL | ripencc  |            | ZIGGO Ziggo B.V.,NL
9143    | 217.122.175.17   | 217.122.0.0/15      | NL | ripencc  | 2000-12-19 | ZIGGO Ziggo B.V.,NL
9143    | 217.122.195.190  | 217.122.0.0/15      | NL | ripencc  | 2000-12-19 | ZIGGO Ziggo B.V.,NL
9143    | 80.112.155.100   | 80.112.128.0/19     | NL | ripencc  | 2001-07-25 | ZIGGO Ziggo B.V.,NL
9143    | 82.217.245.7     | 82.217.128.0/17     | NL | ripencc  | 2003-10-27 | ZIGGO Ziggo B.V.,NL
9143    | 82.72.61.81      | 82.72.0.0/15        | NL | ripencc  | 2003-07-04 | ZIGGO Ziggo B.V.,NL
9143    | 83.81.224.60     | 83.80.0.0/14        | NL | ripencc  | 2003-11-28 | ZIGGO Ziggo B.V.,NL
9143    | 83.82.192.230    | 83.80.0.0/14        | NL | ripencc  | 2003-11-28 | ZIGGO Ziggo B.V.,NL
